name,num_file,xDim,yDim,m2,num_mics,num_comb,freq,NMSE,SSIM,pattern,p_real,p_predicted,p_previous
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,107,0.2544131676217716,0.36379746186997425,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-17.262906143277913,-18.310927152633667,-11.81357119503054
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,112,0.20925260663825745,0.4617890749187016,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-18.942697562673633,-19.63079333305359,-12.857644732374533
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,117,0.21921171058858624,0.3262505313078491,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-13.491718028557045,-16.10890030860901,-9.61090345923504
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,122,0.20158063315511057,0.22204193156924348,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-12.645206926241848,-13.867850303649902,-7.137057956711166
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,127,0.2684607123303309,0.1829534953178437,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-16.27386658003327,-19.2221999168396,-12.735256621234331
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,132,0.21562105954818295,0.20368221297656716,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-12.987479157863648,-14.99562382698059,-8.833278696141077
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,138,0.21079958509886412,0.2335279385196948,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-14.243368154459366,-14.651892185211182,-9.343593694290178
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,143,0.18962407558323832,0.1894262707723864,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-14.463548358787792,-14.564175605773926,-8.489321967296567
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,6,150,0.21362525649006697,0.2064353294727227,[ 0  4  5 10 11 20 24 26 28 41 46 47 50 59 60],-12.619750010003818,-13.58339548110962,-6.677133806597116
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,30,0.048884085896225324,0.735236823529301,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-25.00795680008664,-26.504673957824707,-23.672941584402565
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,31,0.04203308026008134,0.8024918423985761,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-24.273420361569347,-25.56851625442505,-21.697058668865118
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,32,0.05203264050516729,0.7505866018241095,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-22.913995673102065,-23.655779361724854,-19.429336891514065
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,33,0.05415386608051456,0.827270323161242,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-21.14984437637219,-22.19270944595337,-17.811702252082092
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,35,0.038790993002361045,0.8797526289439846,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-18.491208538446998,-19.456703662872314,-15.442217554536267
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,36,0.008528373351438615,0.9554774438781299,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-12.50027291225817,-12.881182432174683,-9.91799112708738
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,38,0.027332466063305447,0.8687556027799643,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.283528674858598,-16.513301134109497,-13.227294841087627
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,40,0.09505710613027847,0.7029804539243343,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.653112415637178,-18.71375322341919,-14.267957192191199
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,41,0.18032470036493706,0.5987210154716835,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-15.695026718126845,-19.068126678466797,-15.713451250913085
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,43,0.0789835982984839,0.7830162701771174,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.821779867239325,-16.079434156417847,-14.12241696309533
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,45,0.13150957124042076,0.7001215560963496,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-17.619924461684068,-19.10847783088684,-17.180884721898266
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,47,0.09772732278524655,0.6224162946891,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-18.05733039578041,-19.92464542388916,-16.72583674560278
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,49,0.17254865217552118,0.43878333352121324,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.590782569772152,-16.797276735305786,-14.076402894676043
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,51,0.22495573049433548,0.34620106084932506,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.362189065999186,-16.328285932540894,-13.655907854384285
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,53,0.2316378178960295,0.3581353826650774,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-15.781942543455408,-17.384201288223267,-13.719634411713226
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,55,0.23410782346473,0.44931160099396633,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.906581882246533,-17.912580966949463,-13.55809245773701
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,58,0.22815101150892939,0.5262137210674622,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-13.044429775608382,-17.17532515525818,-13.539421612655476
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,60,0.27618030192801135,0.39872373152986734,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-12.85023165529299,-17.389458417892456,-14.369844787481584
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,63,0.1792694767862866,0.4055152817042442,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.462171646568025,-16.637578010559082,-12.832081603736391
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,65,0.1491581069162237,0.4950937475326175,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.315343087353803,-15.468478202819824,-12.06517178227675
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,68,0.14129245610072155,0.5302061689761202,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-13.872323863674223,-15.76804518699646,-12.647431370646059
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,71,0.2138535526638434,0.5418359232636585,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.05874065781637,-16.624915599822998,-12.684870095462507
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,74,0.24172784650692725,0.4795608680334267,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.83072034298129,-18.257988691329956,-14.312618774413721
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,77,0.13913601260586042,0.5372196967205507,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-13.688698108719118,-15.800337791442871,-11.032073194635535
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,80,0.3452785703129233,0.3267545267900682,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.412608133607538,-20.26723861694336,-15.061036575384193
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,84,0.3335058412159975,0.30814182984946287,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.168244974211,-19.640889167785645,-15.238769366437515
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,87,0.254382435383391,0.37731094234800594,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.606445413117694,-16.825315952301025,-11.758465232935729
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,91,0.269298571778451,0.31709231590325865,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-15.940774951646882,-18.23164701461792,-11.265975496562248
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,95,0.22036969346055343,0.33544510460305565,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.351875189792162,-16.067694425582886,-9.562049469613802
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,99,0.20515127457652993,0.2818866639657727,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-12.087359771673793,-13.028966188430786,-8.628424048463826
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,103,0.190381928046623,0.13245981345071325,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-15.8219390861305,-16.934908628463745,-12.746561785133185
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,107,0.3300985710056728,0.2677196642541442,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-17.262906143277913,-21.06727123260498,-15.5738923730736
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,112,0.22303075707473297,0.31746182441443804,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-18.942697562673633,-22.147252559661865,-15.640512405947716
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,117,0.2739404456296279,0.2569753151631092,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-13.491718028557045,-17.204731702804565,-11.97926218803876
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,122,0.22490213114496987,0.2431143610596854,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-12.645206926241848,-14.219703674316406,-7.218354703575334
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,127,0.32390440806514154,0.2428310213848278,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-16.27386658003327,-20.79801082611084,-14.32642373077513
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,132,0.24358164915948124,0.20450103707851994,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-12.987479157863648,-16.0889732837677,-10.890639969327513
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,138,0.21232764955765868,0.24406404328442544,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.243368154459366,-15.84855318069458,-9.78189248122552
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,143,0.27897558433120384,0.196691361074806,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-14.463548358787792,-18.66620659828186,-12.139850969445451
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,7,150,0.2940877113924123,0.12962836598624283,[14 16 18 20 22 23 24 26 28 30 31 33 35 40 51],-12.619750010003818,-16.486332416534424,-10.864358306297003
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,30,0.037309003731186195,0.6904760701589824,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-25.00795680008664,-25.63579559326172,-21.61951857915745
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,31,0.08079103938587313,0.6942610573945558,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-24.273420361569347,-24.510986804962158,-20.579669178099422
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,32,0.09566993558129813,0.7411559547363035,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-22.913995673102065,-23.18394660949707,-19.383896906935952
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,33,0.07507356604684286,0.777975187092474,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-21.14984437637219,-21.455814838409424,-17.80418514686383
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,35,0.04724306405660791,0.8192264158919199,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-18.491208538446998,-19.205108880996704,-15.459704312347444
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,36,0.037169648087400996,0.835802626013937,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-12.50027291225817,-13.389135599136353,-9.982212296211227
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,38,0.0337250970019796,0.8475554881748749,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.283528674858598,-16.389048099517822,-12.063604810029943
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,40,0.05161325638813039,0.7542512531005053,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.653112415637178,-16.965246200561523,-11.405225005380311
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,41,0.11659537239759776,0.5790922307785299,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-15.695026718126845,-16.66113257408142,-11.00304938653839
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,43,0.1725577191503116,0.5668051244446066,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.821779867239325,-17.254737615585327,-11.815973815253392
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,45,0.21279821204018054,0.5835844965440251,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-17.619924461684068,-20.64809799194336,-16.47130160362973
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,47,0.19071115263897695,0.531088940784656,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-18.05733039578041,-21.34470224380493,-17.338773603615472
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,49,0.15437463370712695,0.42929320278617444,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.590782569772152,-18.70214343070984,-15.642263829875787
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,51,0.15843350928031172,0.4090860083093536,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.362189065999186,-17.738444805145264,-14.808053740131779
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,53,0.14667513151787756,0.5498782409225557,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-15.781942543455408,-16.964151859283447,-13.600538269754585
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,55,0.10117562042954435,0.5714776972724452,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.906581882246533,-16.280407905578613,-12.3850056985057
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,58,0.1816289197683392,0.4870150144924095,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-13.044429775608382,-15.132180452346802,-10.223393052621208
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,60,0.14067988106720852,0.4780621977704967,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-12.85023165529299,-14.036446809768677,-10.195605844827467
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,63,0.1841465523208021,0.39098414695524786,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.462171646568025,-16.2363862991333,-11.351851170278604
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,65,0.1552713224548441,0.30967122670988634,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.315343087353803,-15.297423601150513,-11.36379935638833
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,68,0.1699251331343402,0.3589085213776955,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-13.872323863674223,-16.438180208206177,-11.863121525049111
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,71,0.21003448357223423,0.28899044956653724,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.05874065781637,-16.180942058563232,-12.798309527829728
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,74,0.2596254761036101,0.22485842941148979,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.83072034298129,-15.980398654937744,-12.314098055472776
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,77,0.20377116239529147,0.32367235038083947,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-13.688698108719118,-15.33971905708313,-11.087911932691533
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,80,0.38755695485926744,0.24506418673229097,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.412608133607538,-16.125524044036865,-10.378504377836872
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,84,0.514863416277255,0.20566892392511493,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.168244974211,-14.761582612991333,-9.24078296511124
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,87,0.2760246002046006,0.3113547191121887,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.606445413117694,-15.994375944137573,-8.982869265518548
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,91,0.2676079827986214,0.2990748650836037,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-15.940774951646882,-17.907347679138184,-12.099919259970696
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,95,0.26012652532376185,0.2554394279725382,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.351875189792162,-17.223999500274658,-11.107190436378156
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,99,0.20417015591788168,0.1905250822774429,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-12.087359771673793,-13.895233869552612,-8.758481433556193
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,103,0.25977306322631055,0.15248959108881635,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-15.8219390861305,-19.102027416229248,-14.182093206633953
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,107,0.2787674066781466,0.316324717152279,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-17.262906143277913,-19.621487855911255,-12.916800953391
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,112,0.2655935111511239,0.2875312383359845,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-18.942697562673633,-21.634631156921387,-15.108543824290406
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,117,0.268558359637904,0.22791913822732332,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-13.491718028557045,-17.055495977401733,-11.802698016401882
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,122,0.2118085783330471,0.2756740582582692,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-12.645206926241848,-14.691195487976074,-8.603602735895654
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,127,0.29432104756440836,0.1430291309936591,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-16.27386658003327,-15.875277519226074,-7.741616077194694
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,132,0.20473146066435668,0.2118058040353045,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-12.987479157863648,-14.70842957496643,-9.521404678514156
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,138,0.20199596834456332,0.17778677113654942,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.243368154459366,-15.279185771942139,-9.496371867528152
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,143,0.18683125180861376,0.20945512809692482,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-14.463548358787792,-15.900226831436157,-10.188523975462559
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,8,150,0.3246584554531504,0.23455883086374182,[ 7 13 15 20 22 29 32 33 40 43 52 54 59 60 63],-12.619750010003818,-10.702276229858398,-4.327404240667212
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,30,0.02908064806330212,0.7449947356377141,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-25.00795680008664,-25.25993824005127,-20.406491961667026
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,31,0.019619633171959347,0.8067454652965756,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-24.273420361569347,-24.650931358337402,-18.919917740617223
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,32,0.03760206709836992,0.8139369197348341,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-22.913995673102065,-23.569982051849365,-17.90880731753434
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,33,0.044634062287463125,0.8274802140770755,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-21.14984437637219,-22.06970453262329,-16.763358660121153
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,35,0.023402402207071533,0.9034446652211858,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-18.491208538446998,-18.99701476097107,-14.500564939093364
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,36,0.008394060446965754,0.9500599165388245,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-12.50027291225817,-12.870705127716064,-10.002367112901522
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,38,0.021995244478290616,0.872449611196772,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-16.283528674858598,-16.364543437957764,-11.993905416826287
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,40,0.041537179679208835,0.7779393044375776,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-16.653112415637178,-17.39077925682068,-11.403620983091153
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,41,0.02872223302402761,0.8314364604303575,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-15.695026718126845,-16.513612270355225,-12.221647205074575
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,43,0.03408863973847997,0.8518642438744886,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.821779867239325,-15.16609787940979,-11.692472063875464
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,45,0.11377716609398517,0.688753710413877,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-17.619924461684068,-17.17504620552063,-13.855706702155612
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,47,0.09795865893079764,0.583354079232875,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-18.05733039578041,-18.74834179878235,-14.801347004047296
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,49,0.18506485591439567,0.42776621714865226,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-16.590782569772152,-18.955981731414795,-14.715632357969671
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,51,0.21766663457169494,0.3495234648842373,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-16.362189065999186,-18.906925916671753,-14.102396374627732
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,53,0.2258042077173612,0.339849883045091,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-15.781942543455408,-18.77437949180603,-13.769199492928312
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,55,0.174219293778868,0.45366792397880845,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.906581882246533,-16.787515878677368,-12.64215860901048
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,58,0.20930460343021154,0.49106277445086405,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-13.044429775608382,-15.53972601890564,-12.109638270532086
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,60,0.23232438766430688,0.43672619959674236,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-12.85023165529299,-15.483886003494263,-11.908544990154956
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,63,0.2139885353498645,0.445067051324293,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.462171646568025,-17.261310815811157,-13.480186059448089
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,65,0.19034657734132748,0.5133631746161863,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.315343087353803,-17.102776765823364,-12.586706556473644
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,68,0.2288545178665614,0.40650030149449035,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-13.872323863674223,-17.764840126037598,-12.780202392443407
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,71,0.2052108695652208,0.448261669447176,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.05874065781637,-16.865131855010986,-12.818976744645244
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,74,0.2203670235472358,0.4558088058335539,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.83072034298129,-17.494733333587646,-12.338204882276338
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,77,0.23227505059567427,0.3260164448538,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-13.688698108719118,-16.344094276428223,-10.165984256135062
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,80,0.483637134927907,0.17335218749184383,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-16.412608133607538,-16.029056310653687,-10.453472184021829
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,84,0.3671415199722783,0.3060554681714294,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-16.168244974211,-15.838004350662231,-9.242818307029058
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,87,0.3123530060113338,0.31074707653117006,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.606445413117694,-15.660760402679443,-8.902587468424626
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,91,0.1558380791726367,0.27154921451953534,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-15.940774951646882,-16.821317672729492,-11.50692137411146
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,95,0.22817720965940552,0.19715032754651374,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-14.351875189792162,-15.393342971801758,-10.20772070260648
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,99,0.24441814463895695,0.2207790506553169,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-12.087359771673793,-15.032256841659546,-9.470765418824774
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,103,0.2285601161989905,0.2684831399548124,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-15.8219390861305,-18.99852156639099,-14.511739357805428
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,107,0.4206780489644595,0.28744792715011913,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-17.262906143277913,-23.98496150970459,-17.10589334368812
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,112,0.2550059662086746,0.2973319715648722,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-18.942697562673633,-22.453439235687256,-15.532123377277614
1_d_4.159_6.459_26.862,1,4.159,6.459,26.862,15,9,117,0.24073348097556133,0.2521553826683585,[ 0  2  3  6  7  9 12 22 25 30 33 43 49 54 58],-13.491718028557045,-16.45364999771118,-10.658326507520016
